OUTCOME,TOP_GOLD_LOG_RATIO,TOP2_IMPACT,TOP1_IMPACT,JUNGLE_GOLD_LOG_RATIO,JUNGLE2_IMPACT,JUNGLE1_IMPACT,MIDDLE_GOLD_LOG_RATIO,MIDDLE2_IMPACT,MIDDLE1_IMPACT,BOTTOM_GOLD_LOG_RATIO,BOTTOM2_IMPACT,BOTTOM1_IMPACT,UTILITY_GOLD_LOG_RATIO,UTILITY2_IMPACT,UTILITY1_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
1,0.023516778005129583,2,4,0.0336766144891147,3,1,0.08007924356943877,2,0,0.585298050214677,2,1,0.6993325463945786,2,2,-3,0,0,0,2,0,0,2,0,1,1,0,0,-1,0,0,0,1,-1,1
1,-0.5324992200378821,0,0,0.5413220042489275,3,0,0.47738323916548514,3,0,0.9987178485430186,2,0,0.5558583872391719,3,1,0,0,0,0,0,2,2,1,0,2,0,0,0,1,0,2,0,0,0,0
1,0.4218768741856243,2,2,0.17856018678529864,2,2,0.03661477174830406,4,2,0.5250264725170453,1,0,0.5234942890210075,3,0,-1,1,0,0,2,0,1,2,0,-1,0,-1,0,0,0,1,0,1,1,0
1,-0.18827179895599483,0,2,-0.24533695178878515,1,1,-0.5456083514864206,0,2,-0.23789127054245815,2,0,-0.1258360658137405,5,1,-1,0,0,0,0,-1,2,1,-1,-1,0,0,0,0,0,4,0,0,0,-1
0,-0.17564172446963988,0,2,0.09222512913187023,3,2,0.5135549196119398,3,1,-0.4701982381182275,2,0,0.13967386906829865,3,1,0,0,0,0,0,0,-1,0,0,1,-1,1,0,-1,0,-1,0,-1,0,-2
0,0.41186113862152746,2,0,0.014926745591227926,2,3,-0.020283442414803964,1,1,-0.3134347907757,1,3,0.32536432971647905,2,2,-1,-1,0,0,0,-1,2,0,0,1,-1,1,0,0,1,0,0,1,-1,0
1,-0.9625410740706747,0,3,-0.46752501451777057,1,2,-0.2650922272687492,0,3,0.3267850295618069,1,0,-0.22466170224615079,0,3,-1,0,0,-1,-1,0,-1,0,0,-2,1,-1,0,0,0,0,-1,-2,0,0
1,-0.9189981209290179,1,0,0.12027383852084308,3,1,0.9288715505705841,1,1,0.4104032167687236,2,0,0.4452173994077394,0,0,0,0,0,0,1,1,1,0,-1,2,0,0,0,0,0,0,0,1,0,0
0,0.17874961470573292,0,1,0.32999316544537843,0,1,0.5324702856489074,0,3,0.16613035372472737,0,1,0.09232766769346579,3,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,-1
1,0.24557941120891424,2,0,0.36529689548167876,3,1,-0.14751570245273624,1,2,0.692430482544308,1,1,1.0378822477973384,1,0,1,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,0,1,1,0,1
1,0.06105028957862475,3,1,0.354740507775131,0,1,0.30854193064275487,0,1,0.7085371858396887,1,1,-0.0618883866330459,5,4,-1,0,0,0,1,-1,1,1,1,0,0,0,0,0,0,3,0,-1,0,-3
1,0.19844421722373104,0,3,-0.27166915431817723,1,0,0.4496089995753895,1,0,-0.4835780911125162,0,1,-0.40537263642819304,0,1,-3,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1
0,-0.0670390339610551,0,3,-0.38555721777646523,1,0,0.004040867354206348,2,0,-0.3039871610199475,1,3,0.2565861722266806,3,0,0,0,0,0,1,-1,2,0,2,-1,-1,0,0,0,-1,0,0,-2,-1,1
1,0.34161976605666544,0,0,-0.4144114654044558,3,0,0.17217294074769354,2,2,-0.24094615777877285,1,1,0.43359570528042735,2,3,1,1,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,1,-1
0,0.3719251459571897,0,1,0.23130622813559404,1,0,0.7084623431175644,0,0,-0.3560930388138612,1,3,-0.14764223041576216,1,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,-1,0,-1,0,1
0,-0.09838259366465676,3,2,0.2068883343393918,2,2,-0.4227999554151142,0,1,0.036387680226273915,1,1,-0.21078625716751245,3,3,-2,-1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,-1,0,-2
0,-0.5350690928479157,2,2,-0.09043216108477665,3,1,-0.18708256655376418,3,1,-0.5909852824534388,2,2,-0.05717801957895196,2,0,0,-1,0,0,1,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,0
0,-0.7076963090059005,2,1,0.14506926085487676,2,0,-0.18605908863624854,2,0,-0.13233246860006945,1,1,-0.09484280427308407,0,2,-1,0,1,0,0,0,-1,1,-1,0,0,-1,0,-1,0,0,0,0,0,0
0,0.37910708107640423,2,1,-0.4853290537947924,0,0,0.6529334509813555,1,3,0.07381123896159834,0,1,0.2506488377618687,2,1,-2,0,0,0,0,2,1,1,1,-1,0,0,0,0,0,0,0,-1,1,-1
0,-0.17855727378674024,1,1,0.5063647920090547,2,1,-0.09642399321452183,0,3,-0.020313578792988316,0,0,-0.012979196020758386,0,0,0,-1,0,0,-1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,0.3626795943231515,0,1,-0.026587002500724,2,1,-0.2266736073351359,2,1,-0.027193407835233628,1,4,-0.20883919148562186,1,4,0,0,-1,0,0,2,0,1,0,-1,0,0,0,-1,0,-1,0,0,-1,-3
0,-0.07749298682658,2,0,-0.0783029438185758,2,4,0.6439229333171431,1,0,-0.47651940274976967,0,1,-0.33783517358023624,3,0,-1,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,-2
0,-0.16867407355600653,1,0,0.045176138552353674,3,1,-0.30567974494028566,1,2,-0.03636598426930902,2,2,0.5840802533058687,3,3,-1,0,0,0,-1,0,-1,1,0,-1,0,0,0,-1,0,1,0,1,1,-1
1,-0.2988026610219294,2,0,0.5408369813028255,2,1,0.335889664987693,2,1,0.42794026365686616,3,0,0.3546339251676379,2,1,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,1,0,-1
1,0.24680249104919832,0,4,0.31675514665207993,1,1,-0.07219351978532662,0,0,-0.28452644064780114,2,1,0.2419964160630068,3,4,-2,-1,-1,1,0,0,1,2,0,0,0,0,0,-1,0,0,0,1,-2,-2
0,-0.32887277693131045,1,2,-0.0855771179005223,2,1,-0.1295596337689159,3,0,-0.5002780592780399,1,1,-0.17493813828812504,1,2,0,0,-1,0,0,-2,1,1,1,0,-2,0,0,0,-1,1,0,1,0,-1
1,0.7595687093427862,0,0,0.22464370144096263,2,2,0.17743953239667998,2,0,0.16546902096588142,2,0,-0.016601297009735547,5,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,4,0,-1,0,0
1,0.38851384809764783,2,0,0.38715307807405974,2,1,0.009516162180859563,1,1,-0.7118269836049359,3,4,-0.2126741201763061,3,1,1,0,0,0,1,1,0,2,0,0,1,1,0,-1,-1,-2,1,0,-1,1
1,0.5370664765551173,4,0,0.863132474491827,2,2,0.5239162959926978,2,1,-0.3399473277432233,1,0,0.18547179110213374,2,0,1,0,0,1,2,2,1,-1,0,1,-1,0,0,0,0,0,2,0,0,0
0,-0.07299912426315969,1,1,0.18184975837994113,0,1,-0.47390684911333975,1,0,0.32552020519397795,0,0,0.44484565558166167,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.248716325381755,0,2,-0.043454215512767944,3,2,0.06354581649570003,1,1,-0.1647571330833718,2,0,0.26491395067362816,2,0,-1,-1,0,0,0,-2,0,0,0,2,2,1,0,0,0,1,0,0,1,0
0,0.04935695549040517,1,1,-0.0567040089744703,2,1,-0.1577689391363747,0,0,0.45501733224835555,3,2,0.29845094305692926,2,1,-1,0,0,0,0,-2,1,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1
1,0.5091846538343968,1,2,-0.06845530219809383,3,1,-0.14761725815783497,2,2,0.28237791119148914,2,0,0.7270518723801309,0,1,2,-1,0,0,-1,0,0,0,-1,-1,1,0,1,0,0,0,0,0,1,1
0,0.11648027317951665,1,0,-0.04484146783706956,4,2,-0.08400105308647111,1,1,-0.325570532937808,3,0,-0.15422091869486865,1,2,1,0,0,1,-2,0,-1,1,0,-1,0,0,0,0,0,-3,0,0,0,-1
1,0.7191908924382302,3,0,0.6642861145431799,1,1,-0.20840244359645305,1,0,0.583578810091525,2,1,0.01287841661197658,4,3,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,2,0,-1,-1,-1
0,-0.5474877953024933,0,0,-0.8124000437218192,4,2,-0.31513242487047943,4,2,-0.6644469152473961,2,2,0.12537136376804797,4,1,0,0,0,0,-1,-2,-1,0,0,-2,0,-1,0,-1,0,1,0,0,1,-1
0,0.220700110243996,0,1,-0.05226406463515879,0,0,-0.22205326293561736,2,0,0.08436067971667127,2,0,0.0142384085975387,1,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,-1,0,-1,0,-1,0,0
1,0.17257945488829024,1,0,-0.3491980051967414,0,0,0.1158536602621462,3,0,-0.11297557808860818,0,1,-0.2589532290219767,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-1
1,-0.18720161576595049,1,0,0.20568968786853875,1,0,0.23612539685531214,0,2,1.1012921549223882,4,2,-0.04743534279775195,5,1,0,0,0,0,0,0,3,1,-1,-1,0,0,1,1,0,2,0,-1,0,1
1,-0.03085929667888052,1,1,0.5305726364868474,0,2,0.10680314848214162,1,0,0.671313099969933,5,3,0.8001744390213633,4,2,-1,0,0,0,1,-1,3,1,0,0,0,2,0,-2,0,0,0,-1,0,1
1,0.8471275057205894,2,1,0.1552331017746392,3,3,-0.08416845060979887,1,1,-0.7502810923572827,0,1,-0.6719855629585217,2,1,1,0,-1,1,-1,0,-1,0,2,2,0,-1,0,0,-1,1,0,0,0,-1
0,-0.014481376704731716,1,0,-0.27681769690598096,2,1,-0.4285752644248611,2,2,-0.8642039201166682,1,1,-0.44538524506193894,0,1,0,0,0,0,0,0,-2,1,0,0,-1,0,0,-1,1,0,0,0,1,0
0,-0.7457002584571363,2,3,0.2465175574656738,2,0,-0.33228910386239613,3,3,-1.438887519679497,3,0,-0.39430876565647915,2,0,0,-2,0,0,2,2,-1,0,0,-2,-1,0,0,0,0,-3,1,0,0,-2
0,-0.3661007434632604,2,2,-0.5265481149183706,2,0,-0.6356640621118327,1,0,-0.13901127390684698,2,0,-0.5784855671294558,5,2,-2,0,0,1,1,-1,0,0,1,-1,0,0,0,-1,-1,0,0,-1,-1,-3
0,-0.49745961075148143,2,0,-0.584711531764989,2,1,-0.1310933226233942,2,1,-0.7173135367054884,4,2,-0.6702628682773162,3,1,-1,1,-1,0,0,0,1,0,-1,-1,0,0,0,0,0,-3,0,-3,0,0
0,-0.26284295270619706,0,0,-0.5123139873086917,2,1,-0.414038056882871,2,3,-0.19247879795640116,0,2,-0.1317273186456286,4,1,0,0,0,0,-1,1,0,0,0,-1,0,1,0,0,1,0,0,0,-1,-1
1,-0.7218343255450435,1,4,-0.4839311902895319,2,0,-0.2398386172437567,0,2,0.7463424433913428,0,1,0.18526190750524077,3,1,-3,0,0,-1,0,0,0,0,1,0,0,-1,0,0,0,3,0,-1,0,0
1,0.4901476029978513,2,0,0.2672713987202646,0,1,-0.22776798397425546,2,0,-0.10244726897081774,2,0,0.13458954418498803,0,2,0,0,0,0,2,-1,1,0,0,0,1,0,0,0,1,0,0,-1,1,-1
0,-0.19592403427233973,1,2,-0.04005948926751333,4,1,-0.3998485166418985,0,0,-0.10623032612492266,3,1,-0.3498501799207397,2,2,-1,0,0,1,-2,0,0,0,0,0,0,0,-1,1,0,-2,1,-1,-1,1
0,-0.4073214482955383,1,1,-0.7607527612422433,3,1,-0.11668237582339713,4,2,0.1138198995571619,0,0,-0.00878879315588258,2,0,-1,1,0,0,0,0,0,-1,0,-2,-1,0,0,0,0,0,-1,0,-1,0
0,-1.0911768811257383,4,1,-0.3721808479808938,2,2,0.08580012248961082,0,1,0.574012395351158,1,2,0.07757224207834368,1,2,-3,-1,0,0,-1,0,2,-1,1,1,0,1,-1,1,1,1,-1,0,0,0
1,0.3462043583409535,3,1,0.6016679831205031,1,1,0.0884942586604111,4,1,-0.5236203262435328,2,1,0.16269305062669082,3,2,-1,0,0,0,2,2,1,2,1,-1,0,0,0,0,0,1,0,1,1,-2
0,-0.041632088035299025,0,0,0.2149714210422847,1,2,0.5617891805984612,0,0,-0.5667569319140647,1,0,-0.04406129640617944,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.06206371528296241,1,1,0.049839948900076265,1,2,-0.05436487527912682,1,1,-0.17853813174702043,0,0,-0.2399248440348119,3,1,0,0,0,0,0,0,-2,1,1,0,0,0,0,0,0,2,0,0,0,-1
0,-0.24727567083154878,0,4,0.0058836674107474755,0,1,0.007551597279855976,1,2,-0.05914240813717546,2,1,0.14152606870664272,1,2,0,0,0,0,2,1,1,0,2,0,0,-1,0,0,-2,2,0,1,1,-1
1,0.13055024757133044,1,2,0.36977944765188836,3,1,-0.20295216999580062,1,0,0.4052505364445692,2,2,0.08210261002415824,3,1,1,-1,0,0,-1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0
0,0.17722980206554562,2,1,-0.3948396529188731,1,1,-0.013874842861689803,1,3,0.5044107433216924,1,1,0.688145951287215,1,1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,-1,2,1
0,0.3888179824248676,0,0,-0.3413232955348462,1,0,-0.2620639086817617,1,1,0.2518071504105397,1,0,-0.5249803958929239,2,1,0,1,0,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,0,-2,0,0
0,-1.0496272707101966,6,3,-0.4437982202330793,3,2,0.16027432576763273,3,2,0.22403875539252524,4,3,-0.3933310852416026,3,3,-5,-1,0,0,-1,2,0,0,-1,0,2,0,1,-2,0,1,0,0,-1,-1
1,0.1954842675965,2,0,0.267034165620969,1,0,0.21355232624442386,1,2,0.44828368229155113,1,1,0.4680893075652266,1,2,0,0,0,0,2,1,0,0,-1,0,0,0,0,0,-1,1,0,-1,0,0
0,-0.9462200369951823,0,1,0.013976018986131595,2,1,0.3261195948281174,1,2,0.3161546423519061,3,3,0.10186657677396203,0,4,0,0,0,0,-2,2,0,1,1,1,1,0,-1,0,0,0,0,0,0,2
0,0.2618071024497916,1,2,-0.13487764685975132,1,2,-0.008408971004287393,3,2,0.657246288270105,2,1,0.6655501320263252,3,3,0,-1,0,0,2,1,0,1,-2,-1,0,0,0,0,1,2,0,-2,0,-1
0,0.6223339300242295,0,0,-0.46971544795142495,0,1,0.09645513324572118,1,1,-0.2747802194957915,0,0,-0.09842914452936961,3,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-3,1,0
1,0.7755151997023121,0,0,0.489309522668623,1,0,0.279735462771628,2,0,0.07552436359768921,1,4,-0.0656822056988096,1,3,0,1,0,1,0,1,1,0,0,1,0,0,0,-2,-1,-1,0,-1,-1,-1
0,-0.09164416494111387,0,0,0.03876591785990704,1,1,-0.1642543138132189,1,3,0.12684504225121282,0,0,0.16595519985766452,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
1,0.5834642193102554,1,0,0.09138229380323665,4,3,-0.09559989068867775,1,0,0.10178257458035629,0,2,0.1450368287850035,5,3,0,0,0,0,0,-2,-1,1,1,1,0,2,0,2,0,2,0,0,-1,-2
0,0.03639728784900588,0,1,-0.04138279656716339,1,1,-0.03635370643950611,1,2,0.08207820941368842,1,2,0.07221396196976235,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,1,1,0,-1,0,1
1,0.5171190781823776,2,3,0.6184344880177208,4,1,-0.7644568040636278,2,1,0.692265786695392,2,1,-0.04519615526277428,2,5,0,-2,0,0,1,-1,1,1,0,0,0,-1,1,3,1,1,-1,-1,-2,0
0,-0.0351125640800918,1,3,-0.10430579375551616,3,1,-0.5068778920500376,2,1,0.2005001908735382,7,4,0.7204723768366547,3,0,1,-1,1,0,2,-2,0,0,0,-1,-1,0,-3,-4,1,0,0,-1,-2,3
0,-1.184135714385859,0,0,-0.057747293839426145,1,0,0.6986499185134731,1,1,0.6633363969402095,1,2,0.41432853332781333,1,2,0,0,0,0,-1,0,1,0,0,0,1,-1,-1,0,0,2,0,-1,1,0
0,-0.8952015098299265,2,1,-0.13811396327978642,1,3,-0.03623325856118633,2,2,0.8402674411099316,2,1,0.38741393850941286,3,3,-2,0,0,0,0,1,1,2,0,-2,0,0,-1,0,1,1,-1,1,0,-1
0,-0.7541817297427409,5,1,-0.8355853895940669,0,1,-0.1251645763713695,0,0,-0.08885174564162154,2,3,-0.04632991511675487,2,2,-4,-1,0,1,0,0,1,0,1,1,2,1,0,-1,-1,0,-1,0,0,-1
0,0.5233935720150596,3,1,-0.6436993056676871,4,0,-0.5347985583606726,3,1,0.11092026246094122,0,0,-0.52446597758819,3,0,-2,-1,0,0,1,-3,0,-1,0,-3,0,0,0,0,1,0,0,-1,-1,-1
1,-0.15311014839641493,1,1,-0.20131708422668368,1,3,-0.15022871646899105,1,0,-0.09385646320211032,4,1,0.6666028840189421,0,1,-1,0,0,0,-1,0,1,0,1,1,0,0,0,-1,0,0,0,0,0,1
1,-0.6634685223879572,3,0,0.27525973075489696,2,0,0.1909640527023908,0,2,1.242652506463219,2,0,0.5940365679905313,4,0,0,0,0,0,2,0,1,1,0,0,0,1,1,1,0,2,0,0,0,0
0,-0.1510604635252762,3,1,-0.37322683750062363,2,1,-0.31146715541602726,2,1,0.6592374486222042,1,1,0.003778339237435706,3,2,-3,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,1
0,-0.7677662936615598,3,0,-0.42153655479364055,2,1,-0.27946142410002334,3,2,1.0136583388374822,1,3,0.29192851003084613,2,3,-1,-2,0,0,0,0,1,0,-1,-1,2,0,0,-1,0,3,0,-1,-1,0
1,0.17804421536510132,1,0,-0.05821461394529564,1,2,0.11741030949863962,0,1,-0.4880459880450123,1,2,-0.27674251804857347,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1
0,-0.563803849670587,2,0,-0.44512653242209377,3,3,-0.5728170708590669,1,2,-0.4099312621667201,3,0,-0.6238158302902792,4,1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,-1,-1,-1
0,-0.13567598301176104,2,2,-0.21240407169047315,4,1,-0.010195767105888494,0,1,-0.7441003408318341,2,1,-0.3888251318622368,6,3,-1,0,-1,0,0,-2,0,1,0,1,0,0,1,-2,0,2,-1,-3,1,-2
1,0.9443619788697385,1,0,0.16458285410048457,1,1,0.3894020202181257,1,1,-0.7539299771326613,0,0,0.027531724182595457,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
0,-0.22416208028426263,0,0,0.32944748904762966,2,1,0.3419913597469864,3,1,-0.7208698624572777,0,3,-0.5963640062313473,2,3,0,0,1,0,0,1,0,3,-1,-1,0,0,0,0,0,0,0,0,0,-2
0,-0.7675372931847617,3,0,-0.40313980271701755,2,0,-0.6655433399643107,5,0,-0.44635237003471034,3,3,-0.10663116223404129,2,2,0,-3,0,0,-1,0,-1,1,0,-4,1,0,-1,-1,-1,1,0,0,-1,0
1,0.2904108447650989,1,0,0.4163148523320095,0,0,0.2980618714019476,0,0,-0.2132486557316203,2,0,0.047102475355482065,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,-1,0,0
1,0.45034694377068696,1,1,0.18787440007955658,0,0,0.42127273764387013,1,0,-0.10371942237240873,1,0,-0.01780669608858442,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.5015464925335187,2,0,0.3930471654474041,1,3,0.16694471163259506,1,0,0.08190632614572656,4,2,-0.18628491316295526,3,2,0,0,0,0,0,-2,3,3,1,0,1,0,0,0,0,-1,1,-1,0,-1
0,-0.4803168060164955,3,0,-0.3520050879578714,1,1,-0.17516612606436713,2,0,0.13460984071835513,0,0,0.24620394673133197,1,0,-2,-1,0,0,-1,0,0,0,0,-2,0,0,0,1,0,0,0,-1,0,0
1,0.15517933793801317,1,0,0.4392996093026158,2,2,0.5798587522713566,1,2,-0.02774739425150543,1,1,0.08349029617707172,0,1,0,0,0,0,1,1,-2,0,0,1,0,-1,0,1,0,-1,0,-1,0,0
1,-0.0778130771750994,3,0,-0.40085968783418935,2,1,0.5737297243199089,2,2,0.2754137930594538,0,0,0.0007909512483689967,1,1,0,1,0,0,0,1,0,0,-1,0,0,-1,2,2,0,1,0,0,0,-1
1,-0.007339399424313173,2,0,-0.11102134905960558,1,2,0.4999705571690346,1,1,-0.3781897829704753,0,2,-0.004605049640110484,1,1,1,1,0,0,1,0,-1,0,1,-1,0,0,0,-1,0,-1,0,0,0,-1
1,1.0085261713269573,1,0,0.32104000926935927,5,0,0.04935695549040517,0,1,0.7138540716079715,2,2,0.365141055031836,5,4,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,4,0,0,0,-3
1,0.45334656956702346,1,0,0.19433666748222603,2,0,0.2586606502422256,0,1,-0.0005223370950936548,1,0,0.24584961175605324,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-1,0,-1
1,0.952102251705636,0,0,1.0190645216152823,2,2,0.7197660740447457,2,0,0.5165449854319929,1,1,0.2669523391253418,4,1,0,0,0,0,0,-1,1,3,0,2,0,0,0,0,0,0,0,-1,1,0
1,0.17972373759994345,2,0,-0.008090115957687273,1,1,-0.002996874864285005,0,0,-0.06618646738271859,0,0,0.4351518553532722,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-3,0,0
0,-0.7612278797638359,0,0,-0.08641996888897048,2,1,-0.35176824958790576,0,2,0.5840842812200517,3,3,0.2679506753420859,3,2,0,1,0,1,-2,1,2,0,0,0,1,0,0,0,-1,0,0,-3,0,0
1,0.790261832265354,2,1,0.6932811804407262,1,0,-0.35471171520483097,2,1,0.6084581780360542,2,0,0.45728722644393377,3,2,0,0,0,0,1,2,1,2,0,-1,1,1,1,0,0,0,0,0,-1,-1
0,0.18990073096412524,0,3,0.00403848599280191,2,1,-0.2544759126056117,1,0,-0.2542310100498757,4,1,-0.4065612987449442,4,3,0,0,0,0,3,-1,1,0,0,-1,0,1,0,-1,-1,-1,0,0,-2,-1
1,0.4981774064357479,1,0,0.14077035968795487,2,2,0.05289695321800497,0,1,0.22316543801145008,2,2,-0.11852838889396188,3,2,0,0,0,0,1,0,-1,-1,0,0,0,1,0,2,0,0,0,0,0,-1
1,-0.08153262883914633,1,2,0.27723976928646105,3,2,0.05272711838665753,3,1,0.2673705960437695,1,0,-0.050708846244257894,1,3,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,0,-2
1,0.3621203614755527,1,0,0.4936815629883606,1,0,-0.47910053269160124,0,0,-0.19211379638938803,3,1,0.2830809702557696,3,2,0,0,0,2,1,0,1,0,0,1,1,0,0,0,-1,1,0,0,-2,1
1,-0.053723575864560974,1,0,0.20288610698496445,1,0,0.5620457201742277,1,1,-0.3588986914838622,3,0,-0.2046142189878092,1,0,0,0,0,0,0,1,3,1,1,-1,0,0,0,0,0,0,0,1,0,0
1,-0.03713465093008464,1,1,0.14761253937171495,2,2,0.19846846027854462,3,2,0.054977995047255764,2,2,0.5510550635794565,2,3,0,-1,0,0,1,0,1,-1,0,0,0,0,0,1,-2,2,0,-2,2,-1
0,0.24911421440894255,0,0,-0.30534055273728683,1,1,-0.4744769226288451,2,1,-1.1473982951864263,1,0,-0.5024152182445382,5,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-4
1,0.4853788740020703,1,1,-0.07538755520676028,0,0,-0.07754946727179758,2,0,-0.07375557469038829,1,0,-0.18379900072456248,1,3,-1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,-2,-1,1
1,-0.9984141365892605,0,1,0.14972730820668426,0,1,-0.4167006494055074,2,2,0.47018192142138215,1,1,0.3201382358486481,3,1,0,0,0,-1,-1,1,1,0,-1,-1,0,1,0,0,-1,2,0,-1,1,0
0,-0.9887818656328897,3,1,-0.6616185870149129,7,0,-1.053036642644029,4,0,-0.45737294830231734,2,3,0.008196401826047117,0,0,-1,-2,0,0,-2,-2,-1,-1,-1,-3,0,0,0,0,-1,-1,1,0,0,2
0,-0.6972628364915916,1,0,0.08079335527431858,2,2,0.01871014999604856,0,0,0.15877214050358635,2,2,0.07836165044650452,2,2,-1,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,1,-1,2,0,-1
1,-0.7210920290901995,1,0,-0.0215954302002881,3,1,-0.246908784163296,1,0,0.4280027043981532,2,0,0.31818002166198145,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,3,0,0,0,0
1,0.5587600100721632,2,2,0.27045370254711254,2,1,0.17144123388969257,1,0,0.32122876286287183,2,0,0.8815692097169388,2,2,0,-1,0,0,2,0,2,0,0,1,0,0,0,0,0,2,0,-1,0,-1
0,0.050419485538584045,3,0,-0.47765785287168455,0,3,0.006998534366165224,1,1,0.3998705130168897,3,1,0.6177237958785106,2,1,1,-3,0,0,0,1,0,0,0,-1,0,0,0,-2,0,1,0,1,0,-1
0,0.56343826331597,0,0,0.2542091889354378,1,2,0.05278915466710046,0,0,0.35359609027613226,2,2,-0.2716149369126215,0,1,1,0,2,1,0,-1,0,0,0,1,0,0,0,0,0,-2,0,0,0,0
1,-1.0483076521927586,2,2,-0.3865856113421674,2,2,0.027877861409863574,2,2,0.2937753998872535,1,1,0.3172049484350165,2,4,-2,0,0,0,1,-1,0,0,0,0,-1,1,1,-1,0,1,0,-1,0,0
0,-0.12452549124179357,0,1,-0.1473346455137064,3,2,-0.413024183989775,4,1,-0.6644044567249959,2,1,0.23265387896989956,2,0,0,0,0,0,1,-2,-1,0,0,-1,-2,0,0,1,-1,-1,0,-1,0,1
0,-0.4623540268767418,1,2,0.01625941399910961,1,1,0.04122266272651288,1,2,-0.18599677969299858,1,1,-0.3163939578868976,3,0,0,0,0,-1,1,1,1,0,1,0,0,0,0,0,0,-1,0,0,-1,-2
0,-0.33723039762351803,2,0,-0.09501263305519665,0,0,-0.2105176470076622,1,2,-0.10150186161482004,1,3,0.27574708087895294,2,1,-2,0,0,0,0,1,1,1,0,-1,0,0,0,-1,1,0,0,-1,0,1
0,0.27206088849016585,4,0,-0.6425440523119339,0,1,-0.027078404546604654,5,3,-0.037683538182287896,0,0,-0.2282689876731173,1,1,-3,0,0,0,0,3,0,0,0,-4,-1,0,0,0,0,1,0,-1,0,0
0,0.15577685599259367,1,3,-0.21627334934158374,3,2,-0.12354881748786009,1,3,-0.7704941844635372,1,0,-0.49562976272399456,1,3,2,2,0,2,2,-3,0,0,1,0,0,-1,0,-1,0,1,0,0,0,-1
0,-0.027617125556934696,1,2,0.3776732225058693,1,0,-0.3498270662247439,2,0,-0.2276159434142237,0,0,0.1413505689905098,0,1,0,-1,0,0,2,0,-1,1,0,-2,0,0,0,0,0,0,0,0,0,0
0,1.07040625308501,1,0,-0.04528087930086638,0,2,-0.10401137063466027,2,4,-0.015692282960580853,1,4,0.0565163497190183,4,2,2,0,0,1,0,4,2,0,0,-2,0,0,0,0,0,0,0,-1,-2,0
