OUTCOME,TOP_GOLD_RATIO,TOP1_IMPACT,TOP2_IMPACT,JUNGLE_GOLD_RATIO,JUNGLE1_IMPACT,JUNGLE2_IMPACT,MIDDLE_GOLD_RATIO,MIDDLE1_IMPACT,MIDDLE2_IMPACT,BOTTOM_GOLD_RATIO,BOTTOM1_IMPACT,BOTTOM2_IMPACT,UTILITY_GOLD_RATIO,UTILITY1_IMPACT,UTILITY2_IMPACT,TOP_JUNGLE,TOP_MIDDLE,TOP_BOTTOM,TOP_UTILITY,JUNGLE_TOP,JUNGLE_MIDDLE,JUNGLE_BOTTOM,JUNGLE_UTILITY,MIDDLE_TOP,MIDDLE_JUNGLE,MIDDLE_BOTTOM,MIDDLE_UTILITY,BOTTOM_TOP,BOTTOM_JUNGLE,BOTTOM_MIDDLE,BOTTOM_UTILITY,UTILITY_TOP,UTILITY_JUNGLE,UTILITY_MIDDLE,UTILITY_BOTTOM
0,0.880810273105444,1,1,0.9883648774433758,3,2,0.8357007575757576,3,1,0.9072333469554557,0,2,0.8945674044265594,3,3,0,-1,0,0,1,0,0,0,0,0,-1,0,0,-1,1,3,0,2,-1,-2
0,0.7612718707940781,1,1,0.8485016648168702,1,0,0.8393480791618161,1,1,0.7129652452551146,1,2,0.8007013442431327,2,5,0,-1,0,0,1,1,0,0,0,1,0,2,-1,0,-1,0,0,-1,0,-4
1,1.070801218856426,3,1,0.8529042386185244,2,2,1.165172345088663,0,0,0.7244809688581315,1,0,0.9031984149448061,2,1,-2,0,0,1,-1,-1,0,0,1,0,0,0,0,1,-1,0,0,0,0,-2
1,1.362322648449816,4,2,1.1155893536121673,0,1,0.8151732750546363,1,1,1.3154030327214685,3,3,1.3597285067873304,2,5,-1,-2,-1,0,2,0,0,2,0,-1,0,0,0,0,-1,2,0,-1,1,2
1,1.3149712092130519,1,1,2.23227969348659,0,3,1.4851546391752577,0,5,1.114015027768703,0,2,0.9549252975436819,1,5,2,0,-1,1,1,3,1,3,0,1,1,1,0,0,1,0,0,0,1,-1
0,1.1257386736703874,0,1,0.8345662407531943,0,2,0.8022562449637389,0,2,0.7277163772068322,0,0,0.786607608129234,1,0,-1,0,0,0,0,-2,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0
1,0.9454545454545454,2,1,0.9372653316645807,0,1,0.7345948568655992,2,2,1.0238465526179368,2,2,0.9201954397394136,3,3,0,-1,0,0,1,1,1,0,-1,-1,0,0,0,0,0,2,0,-2,0,0
1,0.89568345323741,1,2,0.9958378295051642,2,0,1.073380060077242,1,1,0.9781205729576578,5,3,0.81,3,5,0,0,-1,0,2,0,0,0,0,0,1,1,-1,-1,-2,2,0,-1,-1,0
1,1.5526090675791275,1,2,1.1672505992992808,1,0,1.0005184929139301,1,2,1.1083922109253834,1,1,1.2934901531728664,2,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1
0,1.423370233702337,1,2,1.6277788707456227,0,1,0.897197962154294,0,0,1.0505125815470644,2,0,0.9136636636636637,3,3,-1,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,-2,-1
0,1.0381275953189883,1,1,1.312032134380135,2,1,1.3017221584385763,1,0,1.1,0,1,1.2758448060075094,2,1,0,1,-1,0,0,0,0,1,0,1,0,0,0,-1,0,1,0,0,0,0
0,0.8051101321585903,0,0,1.2607444359171143,0,0,1.2019650655021834,1,1,0.9219953775038521,0,0,0.9132501485442662,0,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0
1,0.8188922867821951,2,0,1.451705565529623,0,1,1.2508603513856185,0,2,1.1278681685440133,2,2,1.2867809734513274,3,3,-1,-1,0,0,0,2,2,1,0,1,0,1,0,-2,0,1,0,-1,-1,-1
0,1.434061135371179,0,0,0.7190498662891301,1,1,0.8664090068895984,0,0,0.7180185957037512,1,0,0.8620439719739067,1,3,0,0,0,0,-1,0,1,1,0,1,0,0,0,0,0,0,0,-1,0,-2
1,1.2047513589691967,1,2,0.9769522365428355,0,2,1.0415016034710431,1,1,1.1287649080250657,2,2,1.438783675646839,2,1,-1,0,0,0,1,1,0,1,1,-1,1,0,0,0,0,-1,0,0,-1,1
0,1.3347855996331117,1,0,1.1482030381622823,0,2,1.0552373914649917,2,1,0.6675434750840274,0,1,0.7570678513731826,1,3,0,0,0,0,0,1,-1,0,0,-1,0,1,0,0,0,-1,0,0,1,-3
1,1.4085036410617806,0,2,0.8169802519048359,1,1,1.2397648540835609,2,2,1.6729869490273332,0,2,1.3337239964840317,1,1,0,1,0,0,2,0,1,-1,0,-1,0,0,0,0,1,1,0,-1,0,1
0,1.1217779581895677,0,2,0.6005274394072586,3,2,0.6427348336594912,2,4,1.0099575880508944,0,0,0.7117445349335619,1,2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-1,-1
1,1.5107562652472832,3,1,0.7464077056687194,3,3,0.8764547896150403,1,0,1.215790550214768,0,0,1.195447409733124,1,3,-1,-1,0,0,0,-2,0,0,0,0,0,0,0,1,0,2,0,1,0,-1
0,1.1900328587075575,0,2,0.48543791399432235,0,3,0.5292227979274612,2,4,0.48279381743948674,2,6,0.689324437030859,1,9,-1,0,0,0,0,-3,1,0,0,-3,0,0,0,-4,-1,1,0,-2,-5,-2
1,0.7487518355359765,0,2,1.2392462885420632,2,2,1.2046760451753518,1,2,1.095140569726308,0,2,1.3788907753254103,3,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0
1,1.0353907731198653,2,4,1.2894535727932748,1,3,1.1274429298735424,2,1,0.7026808785529716,1,2,1.0762270979416422,1,2,0,-2,0,0,2,1,2,0,0,1,0,0,0,0,-1,1,1,1,-1,0
1,1.5953488372093023,1,1,1.0701968298205888,1,3,1.2772170925488513,0,2,1.0299457233763802,1,1,0.9418517594210132,2,2,-1,0,0,0,1,2,0,-1,0,2,1,1,0,0,0,1,0,-1,0,-1
0,0.9380151665018134,0,0,0.916425958020412,0,2,0.7644346061612248,0,0,0.8340645565653401,0,0,0.7741631305987742,1,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9224137931034483,1,0,0.870690829813326,2,1,1.0632445690259285,2,2,0.9360601001669449,1,0,0.8666994589276931,1,2,-1,0,0,0,0,1,-1,0,0,-1,0,2,0,0,-1,0,0,0,0,-1
1,1.5101374970869261,0,2,1.146085884528457,1,1,1.0058608058608058,0,0,0.8871085214857976,0,1,1.025312595303446,0,0,0,0,0,0,1,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,0.8547803617571059,1,3,1.3148682042833608,1,1,1.20352531256405,0,3,1.8699344819218637,2,1,1.0451876436047995,1,1,0,1,0,-1,0,1,1,0,1,1,0,0,0,0,-1,1,-1,0,1,0
0,0.5236382322713258,0,3,1.039038189533239,2,1,0.9338042049934296,2,4,1.0025356576862123,1,1,0.7677406602095276,2,3,-2,-1,0,0,-1,1,1,2,-1,0,-1,0,0,0,1,-1,-1,-1,-1,0
0,0.8076103500761035,0,1,0.6586402266288952,0,3,0.6892413201885984,2,2,0.6558449141655962,0,2,0.9540062055119547,1,6,0,-1,0,0,0,-1,-2,1,0,0,-1,-1,-1,0,1,-1,0,-2,-2,-1
1,0.7572564244777223,2,1,1.5123175182481752,1,2,1.337102177554439,0,2,1.3751642575558476,0,2,1.2569708491761724,1,0,0,-2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0.729589905362776,0,2,1.2783159463487332,3,2,1.006393180607352,3,2,0.8256281407035176,2,0,1.1243148978574988,4,3,1,1,0,1,-1,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,-2
0,1.4994309128158434,3,1,1.0870189546237794,0,1,0.9272284122562674,2,1,0.819520264681555,1,2,0.8111165764879489,2,4,-1,0,0,0,2,1,1,2,0,0,0,0,0,-2,0,0,0,0,-1,-3
1,1.0671483212919677,1,1,0.90607992536153,1,1,1.3098322361435548,2,1,1.2308718119686615,0,0,1.2389558232931728,2,4,-1,0,0,0,0,0,0,1,0,-1,0,0,1,1,0,2,0,0,-1,-1
0,0.870201096892139,0,1,0.767776215033599,1,0,0.77,0,1,0.859504132231405,1,0,0.9710767468499427,1,2,-1,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,-1,-1,0,1
0,0.894457099468489,0,2,0.6723005836575876,1,3,0.8511685116851169,3,3,1.1252214198119634,1,3,0.6069455406471981,3,5,-2,0,0,0,0,0,-1,1,0,-1,-1,-1,0,0,2,-1,0,-2,0,-2
1,1.119767441860465,4,1,1.462058212058212,1,3,1.1147257310953451,0,2,0.9893932303852753,1,5,1.0821492007104796,6,6,0,-2,1,-1,1,1,2,3,0,0,1,1,0,1,0,1,0,-1,-1,-2
0,1.0351946519858435,1,1,0.7542820347714102,1,4,1.0900675024108004,2,1,0.6593091407906223,1,2,0.7453150098161699,2,4,-1,0,1,0,1,2,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-3
0,0.8387998235034564,1,0,1.044105724014918,1,4,0.9178528554278854,1,2,0.6530028598665396,1,0,0.6418036241045091,0,6,1,0,0,0,-2,0,1,-1,1,-2,0,0,0,0,0,0,-1,-2,-2,-1
1,1.3979918820764794,0,0,1.2184218899140948,0,2,0.8461538461538461,0,2,0.8054602630074328,0,2,1.0598971722365038,3,3,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,2,0,0,0,-2
0,1.364963503649635,0,2,0.9959977129788451,0,1,0.6532626307261747,2,0,1.3577284543091381,2,4,0.9730840353400452,3,5,-2,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,2,0,-3,-1,0
0,0.652655764292472,0,2,0.7371159161112014,0,2,0.9055415617128464,1,2,0.563173249551167,0,0,0.5791044776119403,0,8,-1,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,1,0,-1,0,0,-7
0,0.9293885601577909,2,3,1.1400740307812196,1,0,0.9247038917089678,1,1,0.3985060690943044,0,0,0.6433915211970075,1,4,0,0,-3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,-2
1,0.8204451772464962,1,1,1.2536330168571983,1,2,1.6061510213449621,0,1,1.1791280331426317,1,1,1.3572815533980582,2,1,-1,1,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,1
1,1.441975798452688,1,0,0.6979388770433547,3,1,0.6487963716711246,2,1,0.5641025641025641,3,0,0.5055768005098789,6,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,-1,-1,-1,-1,0,-4,-1
0,1.2902463054187192,1,0,1.0912849872773538,0,1,1.168112798264642,1,2,0.6871578288753324,0,2,0.8571791613722999,2,3,0,0,0,0,1,0,0,1,0,-2,0,1,0,-1,0,-1,0,-2,0,-1
1,1.383197150639011,0,0,0.8417103213931757,2,3,1.299115370438629,3,1,0.7208211886959828,2,5,0.9835082458770614,5,5,0,0,0,0,0,-1,1,1,-1,0,2,1,0,-1,1,2,0,0,-1,-2
1,1.130773511407902,0,0,1.4614340646912463,0,2,0.8341390851617702,2,1,1.5887790197764402,0,4,1.3938611589213998,1,1,0,0,1,0,0,0,1,1,-1,0,0,-1,0,1,1,0,-1,1,0,2
1,0.8646844660194175,0,0,1.2894142186685207,0,2,1.2617929801028394,2,4,1.1123617693522907,2,3,0.9879740980573543,2,3,0,0,0,0,0,4,3,2,0,-1,0,0,0,0,0,0,0,-1,0,-1
0,1.0371428571428571,2,1,1.2203270617197117,0,2,1.1287029623698959,2,1,1.6506520247083047,0,0,1.0419426048565121,3,1,-1,0,0,0,0,2,0,0,1,-1,0,0,0,0,0,2,0,0,0,-1
1,0.4660322813779812,0,0,1.1794594594594594,1,2,1.0130021346788278,0,2,1.6776625824693685,0,2,1.5109767737830098,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,0,0,2
1,0.7254730203223546,3,1,0.8916742631419021,3,0,0.7476335632921547,2,0,1.1302752293577982,0,0,0.7615164205422085,1,3,-3,0,0,0,1,-1,-1,2,0,-1,0,-1,0,0,0,0,-1,0,0,0
0,1.0219724924521973,1,1,0.9591130680924673,2,2,0.9604714415231188,0,1,0.7929925524712255,1,3,0.6393262541193702,1,1,0,0,0,-1,1,-1,1,-1,0,2,-1,0,0,-2,-1,1,0,0,0,-1
1,1.2182524990744168,0,0,0.9027347053848322,2,0,1.1607520564042304,1,2,0.8683006535947713,2,1,1.011401917595232,2,5,0,0,0,0,-1,2,-1,3,-1,0,1,0,-1,-1,0,2,0,-2,0,0
1,0.9474380790319531,0,1,1.0529038718291055,1,0,1.1605404331412676,2,0,0.831275720164609,1,0,0.9625232774674115,5,3,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,1,0,-1,0,-4
1,1.0345028106222136,1,1,1.0858895705521472,0,1,0.8043909132489708,1,0,1.1030657523194836,0,0,1.0476600631639392,1,1,-1,0,0,0,1,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,-1
1,1.5771712158808933,3,3,0.9745056381761725,2,2,0.739854153455929,4,1,1.472052401746725,0,1,0.7827677301361512,1,1,0,-1,0,0,2,-1,1,-1,1,-2,0,-1,0,0,0,1,0,0,-1,0
1,1.2395250212044104,1,3,1.3576909024479358,1,4,1.4601273885350319,3,4,1.8060320452403393,0,1,1.6130434782608696,1,5,0,1,0,0,0,1,1,2,-2,-1,0,1,1,3,0,2,1,-1,2,0
1,1.088575636440143,1,1,0.9682206807549605,2,2,1.2155820348304307,3,1,1.0434782608695652,2,0,1.0982686008423024,2,1,1,-1,0,0,-1,0,0,-1,1,-2,-1,1,0,-1,-1,0,0,1,1,-2
1,1.1012956419316844,0,3,0.9807154423671427,0,1,1.3881939872723283,1,2,1.279881386861314,1,0,0.790639780931043,1,2,1,0,0,0,1,2,0,0,2,-1,0,1,0,0,0,0,0,-1,0,0
0,0.8774575300629891,0,0,0.8331173879243328,0,2,1.1031730582051782,0,0,0.8051669997145304,1,4,0.8258359393793601,0,4,0,0,0,0,0,0,0,-1,0,0,0,0,0,-3,-1,0,0,-2,0,-2
1,0.8616320324379118,0,0,1.1920073495636196,0,0,1.0487050637804407,0,1,1.2338858195211786,0,0,1.1686117936117937,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0
1,1.0177335640138407,0,0,1.496355314460078,0,1,1.2447992259313014,0,2,0.803957739392923,5,2,0.796224698658176,3,3,0,0,0,0,0,2,1,1,0,1,1,2,0,-2,-2,-1,-1,-1,0,-1
1,0.8898530193022844,0,2,1.2985842985842986,2,2,1.3738892686261108,1,3,1.6825249477837085,0,3,1.1971830985915493,0,4,1,0,0,0,2,0,2,0,-1,1,1,0,0,0,1,4,0,0,0,0
1,1.3444252376836647,1,0,1.2484989347278714,1,1,1.2296727564746035,0,2,0.9007923930269414,0,2,1.0856997971602433,1,1,1,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.7521739130434782,0,0,0.9953440248318676,0,2,1.3701059917802292,0,2,1.2448233861144946,0,2,1.3571428571428572,2,3,0,0,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0
1,0.6768782922095925,0,0,1.1931569524567336,1,1,1.384739140427488,0,0,1.031695455307731,0,0,1.171976318015224,2,3,0,0,0,0,-1,0,0,2,0,1,0,0,0,0,0,1,0,-1,0,-1
0,0.7564737512381492,2,2,0.7291776489193463,3,1,0.9287856071964018,0,0,0.7792305380222423,0,1,0.8695007414730598,1,2,1,-1,0,0,1,0,0,0,0,1,0,0,0,-1,0,1,0,-1,-1,0
0,0.6453353893600616,1,5,0.7883303161119621,1,2,0.4383611754664065,0,2,0.734966592427617,1,1,0.6410822749861955,1,3,-1,-2,0,-1,1,-2,0,1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
0,1.093318402388951,1,3,0.7193056731583404,3,3,0.866543871399866,1,3,0.736008177868643,0,1,0.9415789473684211,2,3,-1,1,-1,0,1,-2,-1,0,0,-3,0,1,0,0,0,1,0,-1,0,-1
1,1.0291457286432162,0,2,1.2681443703413102,1,1,0.9746815029833897,2,2,1.4985841864517535,1,1,1.460551635663887,1,2,1,0,0,0,1,0,0,1,-1,-1,0,1,0,0,-1,0,1,-1,1,1
0,0.5805224448389551,2,2,1.3657373440939105,3,1,1.2398045879354291,3,3,1.1485348602222971,3,0,0.9900485998611432,1,1,-1,0,1,0,0,2,1,1,-2,1,0,-1,1,2,0,0,0,0,0,0
0,0.4834190966266438,0,1,0.6509421531163526,0,3,0.4422580248431927,0,5,0.56919836451493,1,2,0.5170763900346478,1,3,-1,0,0,0,-2,-1,0,0,-1,-4,0,0,0,-2,0,1,0,-2,-1,1
1,1.301457725947522,3,1,1.4334785522788205,0,4,0.8884331419196062,1,4,1.9896103896103896,3,1,1.0678657074340527,2,3,0,-2,0,0,1,3,1,1,0,-1,0,0,0,0,0,0,-1,2,0,0
0,0.5309843400447427,2,2,1.0230680507497116,3,2,1.1960818611159698,3,1,0.9508260447035958,2,1,0.9568654019873533,1,1,1,-1,-1,0,-2,2,0,0,0,2,1,1,0,0,0,0,-1,0,1,1
0,1.6650887573964497,2,0,0.7566593544343466,1,3,0.7251377210785735,1,2,0.9505082486252291,1,2,0.741172120539841,2,1,1,0,0,0,2,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0
0,1.014188772362739,0,0,0.9768525477228318,0,3,0.864152729567687,1,3,0.8455723542116631,4,3,0.9384976525821597,0,6,0,0,0,0,0,-3,2,0,-1,-1,-1,0,0,-2,0,0,0,-4,-1,1
0,0.7220152911193883,2,1,0.9236894492368944,2,2,0.7851574680386654,0,2,0.9535094066570188,1,1,1.0488958990536277,1,2,-1,0,0,0,1,-1,0,1,0,0,-1,0,0,1,-1,0,0,-1,0,0
0,0.6486072849709213,0,1,0.7428960353922069,0,3,0.86802880589516,0,0,1.0274216524216524,0,0,0.7967926689576174,2,3,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,2,0,0,-1,-2
1,0.49942313239111624,1,1,1.0751465012064805,0,2,1.079156183472034,1,1,1.1353263753759066,2,3,0.8642590286425903,3,0,-1,0,0,0,1,1,3,0,0,0,0,-1,0,1,0,-1,0,0,0,-3
1,0.8326967150496563,1,0,0.7394043528064147,1,5,1.2233651726671566,0,1,1.7517684887459808,2,2,1.0628598848368522,3,2,0,0,0,-1,0,-1,0,0,0,3,1,0,0,0,1,2,0,-2,0,0
1,1.3532986111111112,1,0,1.0857731352067088,0,0,0.9186834462729913,3,2,0.8605472197705207,5,1,0.9448570785505289,2,2,0,0,-1,0,0,2,1,1,0,-2,-1,0,0,-3,-1,0,0,-2,0,0
0,1.3396509664102083,1,0,0.7157601115760112,1,5,0.648839711080375,2,4,0.890142150803461,0,0,0.7258560590526963,3,3,0,0,0,0,-2,-1,-1,0,1,-4,0,1,0,1,2,1,0,-1,-2,0
0,0.8301449275362319,0,1,1.0235746530680487,0,1,0.9547211485367201,1,2,1.1773475314617619,2,0,1.447084917617237,0,1,-1,0,0,0,0,1,0,0,0,-2,1,0,0,0,0,0,0,-1,0,0
1,0.6199457065295042,1,3,1.4446088099934253,1,1,1.6327548806941432,2,2,0.8060588901472253,0,3,1.1091703056768558,3,2,-1,0,0,0,3,1,1,1,0,0,-1,0,0,1,1,1,0,-2,-1,0
1,1.1889320388349514,0,1,1.4076862123613312,0,1,0.7897350993377483,2,2,0.995596265633257,0,3,1.0529445073612684,1,1,1,0,0,0,1,2,2,0,0,-2,1,0,0,0,0,1,0,0,0,-1
1,1.6659649122807016,0,2,1.4804255319148936,1,2,1.1935935585506738,1,1,0.9739439399921043,2,2,0.984312859036677,0,2,1,0,0,0,2,0,0,1,0,0,1,1,0,-1,-1,0,0,0,0,1
1,0.6887351778656127,0,3,0.888329519450801,1,2,0.8870736600745199,0,1,0.6549170616113744,2,2,0.88260964433777,3,1,0,0,0,0,2,1,0,0,0,2,2,1,0,0,-1,-1,0,0,-1,-2
1,1.4160599571734476,0,0,1.294194390084801,1,0,1.2839266450916937,2,2,0.9468253968253968,1,0,1.1741871267418713,1,3,0,1,0,0,0,1,-1,2,0,-2,0,1,0,-1,0,0,0,0,0,-1
0,1.2777654128644558,0,0,0.8981605351170568,1,1,0.8514993715209194,1,1,1.0220434432823813,2,0,1.3067110371602884,5,1,1,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,4,0,0,0,0
0,0.7550340431696364,0,2,0.628921885087153,2,1,1.1865095489638358,1,2,1.4240898528272656,1,0,0.9955947136563876,2,4,0,0,0,-1,0,1,-1,0,0,-1,-1,1,0,1,0,1,-1,-2,-1,1
0,0.8205709964076385,1,1,0.5663685152057245,1,1,0.8168121655871585,2,2,0.9586056644880174,1,4,1.1068344436220083,4,5,-1,0,0,0,1,1,-1,0,0,-1,0,2,0,-3,0,2,-1,0,-2,-1
1,1.1878862793572311,0,3,0.871506810841174,1,2,0.8482509443258335,2,2,1.177787162162162,0,2,1.4444053483462351,1,4,1,1,0,0,0,0,1,2,2,-2,0,1,0,0,0,1,1,0,0,1
1,0.8122340425531915,1,1,0.9296558704453441,1,2,1.2709728239464355,1,1,1.048120041393584,0,0,1.3260682535130484,1,2,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,-1
0,1.4568716467189435,0,2,1.0073583517292126,0,0,1.2609761533318475,0,1,0.683672180830913,0,1,0.8677112257040857,2,3,-2,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-2
1,0.8384116693679092,1,0,0.6821593533487298,1,1,1.2444641275465014,1,0,1.002504472271914,0,1,1.2249494657811146,1,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,-1,0,1
1,1.3738095238095238,1,4,1.2255164800504652,2,3,1.0341098169717138,2,2,1.4776662049861495,0,1,0.9307973350526542,1,3,2,1,-1,1,2,1,1,0,0,0,-1,-1,1,1,0,1,0,-1,0,0
0,0.776409044886939,0,0,0.8442982456140351,2,3,0.6557639191742985,0,3,0.8506158693784016,2,1,0.8485870940531421,1,3,0,0,0,0,0,-2,0,0,0,-1,0,-1,0,1,-1,1,0,-1,0,-1
0,0.8920574162679425,2,4,1.0344115622849277,4,0,1.2866532773416104,1,1,1.1857200160449257,0,2,1.352788959171938,1,0,-3,-1,0,0,1,0,0,1,0,2,0,0,-1,0,-1,0,1,1,1,0
0,0.6715500327011118,2,2,1.0635014836795251,0,4,0.962483586569124,3,2,1.6944224683544304,3,0,1.247709049255441,3,2,-1,0,0,0,-2,2,2,0,1,-1,-1,0,0,0,0,2,1,0,0,-2
1,1.3220876048462256,0,1,1.2652945619335347,0,2,0.9807854373841227,0,0,1.0258585022755482,1,0,1.3066213921901528,0,2,1,0,0,0,1,0,0,1,0,1,0,0,-1,0,0,1,0,0,0,0
1,1.6387881926462973,0,1,1.201703515766582,0,2,1.1541987914148781,2,2,1.384,1,2,1.2064250054265249,3,4,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,-1,0,-1,0,1
0,1.1646623496762256,2,1,0.7962068965517242,0,4,0.6368838028169014,1,0,0.8531901041666666,1,0,0.8731684981684982,1,1,-1,1,0,0,2,-3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.7180417044424298,2,3,0.8278067885117494,0,3,1.083905415713196,0,4,0.7583488605417802,0,1,0.7773743550544621,1,4,-2,-1,0,0,1,0,0,-1,-1,-2,-1,0,0,0,0,-1,0,0,-1,-3
0,1.1116711903838696,1,0,0.7869664124180382,1,1,1.667515923566879,1,1,0.8608323494687131,4,1,0.8930194134655102,1,2,0,0,0,0,1,0,2,1,0,-1,1,0,0,0,1,0,0,-1,0,-1
0,1.0291370937616735,1,0,0.8179304322514918,2,0,1.1385438562965795,3,3,1.175283732660782,1,2,1.2848034006376197,0,0,0,0,0,0,0,3,1,0,0,-1,0,0,0,-1,-1,0,0,1,0,0
0,1.0123762376237624,1,1,0.7663011262596325,1,0,1.0305296901236451,2,1,0.9544899738448126,2,1,1.0840293596557833,2,3,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,1,1,1,-1,-2,1
1,0.7705037279505365,0,0,0.9180524601405795,1,0,1.1042533936651584,0,1,0.6075359316327852,1,1,0.836959370904325,3,2,0,0,0,0,0,1,-1,0,0,0,1,1,0,0,-1,1,0,-2,0,-1
1,1.4078257361839452,3,3,0.8876508820798514,2,0,0.8479120879120879,0,1,0.838105932996444,5,2,0.7426284751474305,4,0,0,-1,1,-1,1,-1,1,-1,2,0,0,0,-1,-2,-1,-1,-2,0,-2,0
0,0.8547593958552863,0,1,1.0682324704268815,0,1,1.2292301829268293,1,0,0.8310367454068242,0,0,1.1426179179458553,2,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1
0,1.5457405614714423,2,0,1.2307346663671086,0,2,0.8883856357165966,0,1,0.5272679601468275,0,1,0.7515337423312883,0,2,0,0,0,0,1,-1,-1,0,1,-1,0,0,0,0,0,-1,0,0,0,-2
1,1.0854021847070507,1,2,1.4798779324814038,1,2,1.95146420824295,0,2,2.3168414154652686,2,5,1.7500742059958445,0,2,-1,0,0,0,0,2,2,2,1,1,1,0,0,-1,0,-1,0,1,0,2
1,0.9067982456140351,1,0,0.851129363449692,2,0,0.5397727272727273,1,0,0.8278178243774574,1,1,1.0041975308641975,0,1,0,-1,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,1,0,0,0,1
1,1.4388923589423277,2,6,1.648373257061137,1,1,1.111343439623628,1,2,1.9656241922977513,0,2,1.3703076488851256,0,5,0,-1,0,0,4,1,1,3,2,-1,1,0,0,0,0,2,0,0,0,0
1,1.2962315947092589,2,2,1.0957792207792207,0,3,1.530840127614321,1,2,1.800792864222002,1,3,1.0035335689045937,1,5,-1,0,0,0,0,0,0,1,2,-1,3,1,0,1,2,2,0,1,-1,0
0,0.9282589676290464,2,1,0.7619899785254116,1,1,0.9648310173271574,2,4,0.7463131237896619,2,5,0.6891736487596517,1,3,-1,1,0,0,1,0,0,0,0,-1,-1,0,-1,-3,1,0,0,0,-2,0
1,1.1971014492753622,3,2,1.1321810699588477,2,3,1.1047950502706883,2,0,1.4746086292478044,0,4,1.211751662971175,1,3,-1,0,-1,0,0,-1,2,1,-1,0,0,1,1,1,0,1,0,-1,0,2
1,1.2521647307286168,0,1,1.1379185520361992,2,1,1.0195462478184991,2,1,1.2925318761384335,2,3,1.106111111111111,2,3,0,0,0,1,0,-1,0,1,1,0,0,-1,0,-1,1,1,0,0,-2,1
0,1.123424156161041,1,0,0.883204134366925,1,1,0.8557692307692307,0,1,0.9098241651879335,1,2,0.7202578628638406,2,4,0,0,0,0,1,0,0,-1,0,1,0,-1,0,0,-1,1,0,-1,-1,-1
0,0.8592685550376479,1,0,1.2647350664814447,2,1,1.1586348554273977,3,0,1.0830670926517572,2,2,1.0906040268456376,2,2,1,0,0,0,1,1,0,1,0,0,2,1,0,1,0,-1,0,0,-1,-1
1,2.0247841826789195,1,1,1.0675894301635809,5,2,0.8820086260012323,2,3,1.3381412883133912,2,3,1.0079453067257946,3,5,-1,0,0,1,1,-2,0,0,0,0,2,-1,0,1,1,1,0,1,-1,-2
0,1.3898893469299196,2,1,1.1618227484750627,2,2,1.159871244635193,2,3,0.9285330467490597,2,0,1.4871523178807946,4,2,-1,1,0,0,2,0,-1,-1,0,1,-1,3,0,0,0,1,0,-1,1,0
0,0.7754133496631965,0,1,1.177703761755486,2,1,0.8668231611893584,1,0,0.8155159038013964,0,1,0.7965783923131006,1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1
